team,year,oast_dast,fgp,ftp,tpp,win_ratio,num_allstar,avg_age,result,is_champ
IND,1988,0.9891838741396264,0.48740100791936647,0.789010989010989,0.3284552845528455,0.34146341463414637,0,25.131453034500126,Non-Playoff Team,N
LAC,1988,0.9261744966442953,0.4746903607969844,0.7234234234234235,0.23076923076923078,0.25609756097560976,0,24.547116595316044,Non-Playoff Team,N
LAL,1988,1.0579508576726935,0.5017499650007,0.8018341307814992,0.3403298350824588,0.6951219512195121,3,29.402625599596064,Playoff Team,N
MIA,1988,0.9495635305528612,0.45264193367060146,0.7023300047551118,0.32550335570469796,0.18292682926829268,0,25.136590279526573,Non-Playoff Team,N
MIL,1988,0.9819819819819819,0.4742570113017999,0.8207388748950462,0.31569664902998235,0.5975609756097561,1,28.486560364464694,Playoff Team,N
NJN,1988,0.8402061855670103,0.4612510379186272,0.7314159292035398,0.32922535211267606,0.3170731707317073,0,26.367903868830368,Non-Playoff Team,N
NYK,1988,0.9088132635253054,0.486269872552884,0.7519019442096365,0.3365300784655623,0.6341463414634146,2,25.264024236303964,Playoff Team,N
PHI,1988,0.925032880315651,0.4860436050548535,0.786741214057508,0.3157894736842105,0.5609756097560976,1,26.923362941541004,Playoff Team,N
PHO,1988,1.0526315789473684,0.4975480450629556,0.7906707787201234,0.3492723492723493,0.6707317073170732,1,25.31334688346884,Playoff Team,N
POR,1988,1.0670525808007718,0.4740218088518281,0.7404801324503312,0.33488372093023255,0.47560975609756095,2,26.943519919314166,Playoff Team,N
SAC,1988,0.9349786426198387,0.45735274112365665,0.7699619771863118,0.3725728155339806,0.32926829268292684,0,25.135085945399393,Non-Playoff Team,N
SAS,1988,0.9878758486905916,0.4682143339182076,0.6975073933248839,0.2150170648464164,0.25609756097560976,0,25.464388762338654,Non-Playoff Team,N
SEA,1988,1.0638406537282943,0.47659802086119285,0.7461118116855822,0.3785529715762274,0.573170731707317,1,26.16284125379171,Playoff Team,N
UTA,1988,1.163355408388521,0.4824867323730099,0.7695113056163384,0.3,0.6219512195121951,3,27.1637100861632,Playoff Team,N
WA1,1988,0.983669548511047,0.4635752865235147,0.771786022433132,0.2139917695473251,0.4878048780487805,0,26.18656600651533,Non-Playoff Team,N
ATL,1989,0.8488805970149254,0.48682148454195756,0.7637578616352201,0.30170316301703165,0.5,1,28.38393309680689,Non-Playoff Team,N
BOS,1989,1.1660250240615977,0.49846110800223836,0.8318625174175569,0.2623762376237624,0.6341463414634146,3,30.122405480842424,Playoff Team,N
CHA,1989,1.0067763794772506,0.45524154253097593,0.7559735638027453,0.3355155482815057,0.23170731707317074,0,25.50063275120223,Non-Playoff Team,N
CHI,1989,1.0293838862559241,0.49802538787023976,0.7780373831775701,0.37369207772795215,0.6707317073170732,2,26.018759455370652,Playoff Team,N
CLE,1989,0.985493682732803,0.46065644259710475,0.7437528396183553,0.40658049353701525,0.5121951219512195,0,26.023390342052316,Playoff Team,N
DAL,1989,0.9056603773584906,0.4751866490996926,0.767359575409111,0.3230452674897119,0.573170731707317,1,29.168521782926216,Playoff Team,N
DEN,1989,1.0974433188615533,0.46363069245165317,0.7891867333030441,0.33677991137370755,0.524390243902439,1,29.04317300639212,Playoff Team,N
DET,1989,1.1315192743764173,0.47750716332378224,0.7606571936056838,0.32717190388170053,0.7195121951219512,3,29.478263064882608,Champion,Y
GSW,1989,0.8485628485628486,0.4840455049944506,0.8093072078376488,0.324,0.45121951219512196,1,25.8639431616341,Non-Playoff Team,N
HOU,1989,1.091542288557214,0.4804137931034483,0.7203352448169387,0.31160896130346233,0.5,1,27.545569300681645,Playoff Team,N
IND,1989,1.040102827763496,0.49669457910973996,0.8162740899357601,0.38181818181818183,0.5121951219512195,1,26.242756539235415,Playoff Team,N
LAC,1989,0.9455066921606119,0.4843134393696191,0.7384052074857608,0.24347826086956523,0.36585365853658536,0,24.331683918202472,Non-Playoff Team,N
LAL,1989,1.1110004977600796,0.4898716119828816,0.7869259412494828,0.36741973840665876,0.7682926829268293,2,28.83183077310501,Playoff Team,N
MIA,1989,0.9426782273603083,0.46058543226684817,0.6868836291913215,0.29333333333333333,0.21951219512195122,0,24.6455144450076,Non-Playoff Team,N
MIL,1989,1.0113692535837864,0.4729918835712287,0.7575890893092829,0.3119402985074627,0.5365853658536586,0,28.08144225920323,Playoff Team,N
MIN,1989,0.9808510638297873,0.44604421175101805,0.7468413664014975,0.24829931972789115,0.2682926829268293,0,26.151397632838076,Non-Playoff Team,N
NJN,1989,0.7883484767504009,0.42575859743762645,0.7463829787234042,0.2766798418972332,0.2073170731707317,0,26.133240656579158,Non-Playoff Team,N
NYK,1989,1.006585136406397,0.4844124700239808,0.7556406981694338,0.3323943661971831,0.5487804878048781,1,26.450680786686842,Playoff Team,N
ORL,1989,0.8542648949849978,0.4594019933554817,0.7559633027522936,0.2951653944020356,0.21951219512195122,0,26.220903812168643,Non-Playoff Team,N
PHI,1989,0.8965197215777262,0.48904382470119523,0.7875647668393783,0.34806629834254144,0.6463414634146342,1,27.360060590759918,Playoff Team,N
PHO,1989,0.9924705882352941,0.4964280711584256,0.7949189985272459,0.3241252302025783,0.6585365853658537,2,26.372478386167145,Playoff Team,N
POR,1989,1.029121421520237,0.47330064926460846,0.7428675932699341,0.336283185840708,0.7195121951219512,1,26.982527982527984,Playoff Team,N
SAC,1989,1.0148367952522255,0.46839569160997735,0.7713849287169042,0.33281972265023113,0.2804878048780488,0,26.315413819286256,Non-Playoff Team,N
SAS,1989,1.0355871886120998,0.48420751750750324,0.7447731755424063,0.23893805309734514,0.6829268292682927,1,26.213532691332997,Playoff Team,N
SEA,1989,1.0064446831364124,0.47853099544387684,0.7411167512690355,0.3553846153846154,0.5,0,25.400753579502638,Non-Playoff Team,N
UTA,1989,1.1734748010610079,0.5050811466707114,0.7544283413848631,0.35873015873015873,0.6707317073170732,2,27.36903681290973,Playoff Team,N
WA1,1989,1.1342213114754098,0.47460757156048017,0.7639751552795031,0.18781725888324874,0.3780487804878049,0,27.489662128088753,Non-Playoff Team,N
ATL,1990,0.803448275862069,0.46365775993354563,0.7995283018867925,0.3241626794258373,0.524390243902439,1,28.818526955201214,Playoff Team,N
BOS,1990,1.0526315789473684,0.5121985029110063,0.8242363545317977,0.315028901734104,0.6829268292682927,3,28.174299419338553,Playoff Team,N
CHA,1990,0.9416977611940298,0.4672259348784303,0.7791327913279132,0.31414868105515587,0.3170731707317073,0,25.369654127745516,Non-Playoff Team,N
CHI,1990,1.0972222222222223,0.5097543859649123,0.7603031738512553,0.36556603773584906,0.7439024390243902,1,26.797266514806378,Champion,Y
CLE,1990,1.041860465116279,0.4752807350153128,0.7651654411764706,0.33402922755741127,0.4024390243902439,1,26.792133131618755,Non-Playoff Team,N
DAL,1990,0.8992592592592593,0.4709724238026125,0.7613293051359517,0.32166666666666666,0.34146341463414637,0,30.43595051754607,Non-Playoff Team,N
DEN,1990,0.8045746388443018,0.4398962562020749,0.7627043747238179,0.28328611898017,0.24390243902439024,0,26.302483527622904,Non-Playoff Team,N
DET,1990,1.0512672811059909,0.4645818181818182,0.762550881953867,0.29772727272727273,0.6097560975609756,1,30.483665740974498,Playoff Team,N
GSW,1990,0.9029574861367837,0.48543424993193574,0.7830496197030061,0.33707865168539325,0.5365853658536586,2,26.37263317344105,Playoff Team,N
HOU,1990,0.9699745547073791,0.46699602031014137,0.7413636363636363,0.3195146612740142,0.6341463414634146,0,27.02281541173508,Playoff Team,N
IND,1990,1.0571982549684924,0.493279954246497,0.8108108108108109,0.3324432576769025,0.5,0,26.256046452915925,Playoff Team,N
LAC,1990,1.06912209889001,0.46356801093643196,0.7021557413110426,0.26036866359447003,0.3780487804878049,0,24.964705882352945,Non-Playoff Team,N
LAL,1990,1.0465465465465464,0.48372160324120966,0.7983193277310925,0.30376344086021506,0.7073170731707317,2,28.333232476046394,Playoff Team,N
MIA,1990,0.9491525423728814,0.4594481019750665,0.7147811009969658,0.3017241379310345,0.2926829268292683,0,23.903589484327608,Non-Playoff Team,N
MIL,1990,1.0257043994068216,0.48028209556706963,0.8014279339580545,0.34130146082337315,0.5853658536585366,2,29.290506169730545,Playoff Team,N
MIN,1990,0.8800186741363212,0.4487355689939527,0.7353506243996157,0.28346456692913385,0.35365853658536583,0,26.115749811605127,Non-Playoff Team,N
NJN,1990,1.0259067357512954,0.4438932832819413,0.7385300668151448,0.27474402730375425,0.3170731707317073,0,25.97175995965709,Non-Playoff Team,N
NYK,1990,1.0865432716358179,0.4849017883318675,0.7703772706101537,0.33154121863799285,0.47560975609756095,1,28.055675269356055,Playoff Team,N
ORL,1990,0.8541076487252125,0.4545203969128997,0.7429505516959543,0.35809018567639256,0.3780487804878049,0,25.89307381193124,Non-Playoff Team,N
PHI,1990,0.8216216216216217,0.4749458483754513,0.7895181741335587,0.3155339805825243,0.5365853658536586,2,28.423555776892428,Playoff Team,N
PHO,1990,1.120182555780933,0.4963189331851646,0.7701492537313432,0.3194444444444444,0.6707317073170732,2,26.827295311044406,Playoff Team,N
POR,1990,1.1005859375,0.4854118604966753,0.7533490937746257,0.377212389380531,0.7682926829268293,3,28.347676036738104,Playoff Team,N
SAC,1990,1.0413179916317992,0.4526254033440892,0.7315914489311164,0.3737024221453287,0.3048780487804878,0,25.834661253488964,Non-Playoff Team,N
SAS,1990,1.1099585062240664,0.4878362907842015,0.7657584383895892,0.2727272727272727,0.6707317073170732,1,25.766464952092782,Playoff Team,N
SEA,1990,1.1031874662344678,0.4917802444850358,0.7503499766682221,0.3185011709601874,0.5,1,25.560391009002043,Playoff Team,N
UTA,1990,1.1932185145317546,0.49166284228239254,0.7892394822006472,0.3231441048034934,0.6585365853658537,2,28.505106167846307,Playoff Team,N
WA1,1990,1.1182160128962924,0.46642817831590533,0.7287968441814595,0.1936619718309859,0.36585365853658536,1,26.396826995718964,Non-Playoff Team,N
ATL,1991,0.9792435424354243,0.46709470304975925,0.7314368370298939,0.31296572280178836,0.4634146341463415,2,27.102587289625724,Non-Playoff Team,N
BOS,1991,1.077483099323973,0.49235686492495834,0.8080333854981743,0.3064066852367688,0.6219512195121951,2,29.185591506572294,Playoff Team,N
CHA,1991,0.9653423499577346,0.47740486257928116,0.7550738007380073,0.3170731707317073,0.3780487804878049,0,25.034738702347894,Non-Playoff Team,N
CHI,1991,1.2379141770776751,0.5082310267857143,0.7443714821763602,0.3039647577092511,0.8170731707317073,2,27.478719112455874,Champion,Y
CLE,1991,1.0482374768089053,0.4878291814946619,0.8052235502434706,0.3573446327683616,0.6951219512195121,2,27.61378439787932,Playoff Team,N
DAL,1991,0.8419421487603306,0.4391891891891892,0.7498749374687343,0.33626097867001253,0.2682926829268293,0,28.098304226778037,Non-Playoff Team,N
DEN,1991,0.8575372722252899,0.4420054200542005,0.7382680212868892,0.3014354066985646,0.2926829268292683,1,25.619868554095042,Non-Playoff Team,N
DET,1991,1.0026399155227033,0.4646861802825106,0.7428842504743833,0.31368821292775667,0.5853658536585366,3,30.07067745197169,Playoff Team,N
GSW,1991,0.9726672950047125,0.5072034468829945,0.7459708365310821,0.3328964613368283,0.6707317073170732,2,25.486317907444672,Playoff Team,N
HOU,1991,0.9657437822618489,0.47476066144473456,0.7381188118811881,0.34306569343065696,0.5121951219512195,2,27.67198189134809,Non-Playoff Team,N
IND,1991,1.107621247113164,0.4941375900550925,0.7901861252115059,0.35425531914893615,0.4878048780487805,0,26.279278376346777,Playoff Team,N
LAC,1991,1.1507847533632287,0.4730073487846241,0.7201979307242465,0.28884462151394424,0.5487804878048781,0,27.154152589380264,Playoff Team,N
LAL,1991,0.829728485964105,0.45621327218002006,0.7655838454784899,0.26741573033707866,0.524390243902439,1,28.30563993519643,Playoff Team,N
MIA,1991,0.8449275362318841,0.4611244866166265,0.7896092743666809,0.3422103861517976,0.4634146341463415,0,24.31628845184065,Playoff Team,N
MIL,1991,0.9527856468366384,0.4602272727272727,0.7585551330798479,0.3691542288557214,0.3780487804878049,0,30.17354124748491,Non-Playoff Team,N
MIN,1991,0.9698275862068966,0.4584581857804413,0.7425955842757135,0.3197969543147208,0.18292682926829268,0,26.277606664983594,Non-Playoff Team,N
NJN,1991,1.082727780883175,0.45817941952506597,0.7322050771528124,0.33432835820895523,0.4878048780487805,0,25.48382204246714,Playoff Team,N
NYK,1991,1.1979752530933634,0.476752555059738,0.7335285505124451,0.32524271844660196,0.6219512195121951,1,27.290304709141278,Playoff Team,N
ORL,1991,0.8553699284009546,0.4533934103069558,0.7464726631393298,0.32401315789473684,0.25609756097560976,0,26.432834306013703,Non-Playoff Team,N
PHI,1991,0.7884097035040432,0.47137997337671944,0.7750330833700926,0.3338235294117647,0.4268292682926829,1,27.56021260440394,Non-Playoff Team,N
PHO,1991,1.1534834992142482,0.4921734312231611,0.7763871506049228,0.3808724832214765,0.6463414634146342,2,27.01378439787932,Playoff Team,N
POR,1991,1.042929292929293,0.47279651795429817,0.7543645960211125,0.3442796610169492,0.6951219512195121,1,28.45342419463843,Playoff Team,N
SAC,1991,0.9196428571428571,0.46571150368618724,0.7469935245143385,0.35259259259259257,0.35365853658536583,0,25.05809379727685,Non-Playoff Team,N
SAS,1991,1.0680127523910734,0.4763046544428773,0.7355298308103295,0.29207920792079206,0.573170731707317,1,27.14307381193124,Playoff Team,N
SEA,1991,1.0245633187772927,0.47418630751964086,0.7830313742819266,0.3168469860896445,0.573170731707317,0,26.472697123906457,Playoff Team,N
UTA,1991,1.1366233766233766,0.492135158753277,0.7875502008032128,0.34497816593886466,0.6707317073170732,2,28.434808853118714,Playoff Team,N
WA1,1991,1.0573080967402735,0.46075880016436105,0.7776073619631901,0.2718808193668529,0.3048780487804878,1,25.974968521782923,Non-Playoff Team,N
ATL,1992,0.9520328917313842,0.46644664466446645,0.7420081044574516,0.3550185873605948,0.524390243902439,1,26.945486636409477,Playoff Team,N
BOS,1992,1.0142059868087265,0.4868179895671789,0.7771966527196653,0.28720626631853785,0.5853658536585366,0,28.534175935288168,Playoff Team,N
CHA,1992,0.9490557751427317,0.4871012482662968,0.7712721145745577,0.3258845437616387,0.5365853658536586,1,25.583852189319163,Playoff Team,N
CHI,1992,1.1120959332638165,0.4823039555863983,0.733094262295082,0.36472346786248133,0.6951219512195121,2,28.00746343923348,Champion,Y
CLE,1992,1.1137980085348507,0.49731377958472484,0.8017932987258141,0.38140161725067384,0.6585365853658537,3,28.80317700453858,Playoff Team,N
DAL,1992,0.8221787982413288,0.4351533489203686,0.7047443574389682,0.33811230585424135,0.13414634146341464,0,24.730562595032943,Non-Playoff Team,N
DEN,1992,0.917989417989418,0.46031310079648446,0.7559322033898305,0.3039647577092511,0.43902439024390244,0,24.73242561775088,Non-Playoff Team,N
DET,1992,0.94775390625,0.45305782831784774,0.7286663260091978,0.32158590308370044,0.4878048780487805,2,29.949393326592514,Non-Playoff Team,N
GSW,1992,0.9580552907530981,0.48169717138103163,0.7172413793103448,0.34976525821596244,0.4146341463414634,2,25.035066566189396,Non-Playoff Team,N
HOU,1992,1.0763358778625953,0.4863582443653618,0.7578947368421053,0.36067101584342964,0.6707317073170732,1,27.255611729019208,Playoff Team,N
IND,1992,1.0790135883241068,0.48006266021076616,0.7657357232180075,0.3257287705956908,0.5,1,26.657909390027843,Playoff Team,N
LAC,1992,1.1380710659898476,0.4835584663664893,0.7175011483693156,0.2708757637474542,0.5,1,26.512244382731627,Playoff Team,N
LAL,1992,0.9450704225352112,0.473119816985988,0.7556423611111112,0.2987220447284345,0.47560975609756095,0,28.02334846192637,Playoff Team,N
MIA,1992,0.8590330788804071,0.4564963503649635,0.7705977382875606,0.35425531914893615,0.43902439024390244,0,25.161659585103724,Non-Playoff Team,N
MIL,1992,0.9985625299472928,0.4719815135759676,0.7419509851033157,0.3333333333333333,0.34146341463414637,0,26.78433857070451,Non-Playoff Team,N
MIN,1992,0.9333022388059702,0.46607443712666563,0.7983978638184246,0.29173989455184535,0.23170731707317074,0,25.67071266683455,Non-Playoff Team,N
NJN,1992,1.0481522956326987,0.4618859401468097,0.7670504871567759,0.3176229508196721,0.524390243902439,0,27.178412537917094,Playoff Team,N
NYK,1992,1.281664656212304,0.46520730646564223,0.7413644214162349,0.3195364238410596,0.7317073170731707,1,28.3331660812845,Playoff Team,N
ORL,1992,0.9335246293639407,0.48553965414430533,0.7298597194388777,0.3565804274465692,0.5,1,25.61685110663984,Non-Playoff Team,N
PHI,1992,0.8470490440565254,0.4558303886925795,0.7861885790172642,0.35069075451647186,0.3170731707317073,0,27.125238334169598,Non-Playoff Team,N
PHO,1992,0.9905078310393926,0.49259833638798817,0.753052382827885,0.3634703196347032,0.7560975609756098,2,28.187075519513435,Playoff Team,N
POR,1992,0.9562894609033511,0.45771483045076944,0.7451979615836927,0.3262158956109134,0.6219512195121951,2,28.533698788228506,Playoff Team,N
SAC,1992,1.000964785335263,0.46255506607929514,0.7621577441765427,0.33248730964467005,0.3048780487804878,1,26.359908998988878,Non-Playoff Team,N
SAS,1992,1.0561679790026246,0.489648033126294,0.7647058823529411,0.34104046242774566,0.5975609756097561,2,27.465625786955425,Playoff Team,N
SEA,1992,1.038692098092643,0.4864145658263305,0.7613988490482514,0.35737704918032787,0.6707317073170732,1,27.05130925129808,Playoff Team,N
UTA,1992,1.129149377593361,0.48857644991212656,0.7655560016057809,0.3140096618357488,0.573170731707317,2,29.23725639078714,Playoff Team,N
WA1,1992,1.023278370514064,0.46737438075017695,0.7475083056478405,0.30103806228373703,0.2682926829268293,0,25.868770512496845,Non-Playoff Team,N
ATL,1993,1.0838165524512389,0.4612871146469669,0.7516908212560387,0.3228915662650602,0.6951219512195121,3,28.579093900278412,Playoff Team,N
BOS,1993,0.922929631402585,0.4722970100609324,0.7304043934098852,0.2893081761006289,0.3902439024390244,0,27.809796533534286,Non-Playoff Team,N
CHA,1993,1.0463137996219283,0.4763380281690141,0.7644028103044497,0.36681222707423583,0.5,1,26.90364725095264,Non-Playoff Team,N
CHI,1993,1.142391304347826,0.4761555392516508,0.7046799354491662,0.3535660091047041,0.6707317073170732,2,27.661425682507584,Playoff Team,N
CLE,1993,1.0214356929212363,0.4654583271430694,0.7701863354037267,0.36162361623616235,0.573170731707317,1,27.807907328128938,Playoff Team,N
DAL,1993,0.8269035532994924,0.4321074964639321,0.7466529351184346,0.3117723156532988,0.15853658536585366,0,25.291941206284843,Non-Playoff Team,N
DEN,1993,1.0103151862464184,0.46541807992921397,0.717705323978539,0.2847571189279732,0.5121951219512195,0,24.765983295368258,Playoff Team,N
DET,1993,0.8426323319027181,0.4516175003562776,0.7306122448979592,0.34390009606147937,0.24390243902439024,0,27.46122655854029,Non-Playoff Team,N
GSW,1993,1.0064102564102564,0.49153254023792864,0.6636284722222222,0.33876600698486614,0.6097560975609756,1,24.98695652173913,Playoff Team,N
HOU,1993,1.0978432403997895,0.4748254864102183,0.7426693629929222,0.333852140077821,0.7073170731707317,1,27.880434782608695,Champion,Y
IND,1993,1.0804416403785488,0.4860343769183548,0.7381650607457059,0.368,0.573170731707317,0,27.11202227284232,Playoff Team,N
LAC,1993,0.977027027027027,0.46670389501605475,0.7091165413533834,0.30324909747292417,0.32926829268292684,2,26.80237613751264,Non-Playoff Team,N
LAL,1993,0.9167822468793343,0.44983597594313834,0.7168276563294357,0.3001245330012453,0.4024390243902439,0,26.447228549734245,Non-Playoff Team,N
MIA,1993,1.0192202086765514,0.46360208816705334,0.7845254161043634,0.33801404212637914,0.5121951219512195,0,25.964554405453168,Playoff Team,N
MIL,1993,0.9302103250478011,0.4471867195534009,0.7015130674002751,0.32482826300294404,0.24390243902439024,0,25.999949251459018,Non-Playoff Team,N
MIN,1993,0.933111954459203,0.4567712318286152,0.7716022579244464,0.32854578096947934,0.24390243902439024,0,26.07658388241257,Non-Playoff Team,N
NJN,1993,0.9900990099009901,0.4453970484891075,0.7615230460921844,0.32650073206442165,0.5487804878048781,2,26.769966442953024,Playoff Team,N
NYK,1993,1.2325581395348837,0.459985152190052,0.7458273724368145,0.34801762114537443,0.6951219512195121,3,28.882409516578083,Playoff Team,N
ORL,1993,0.9843081312410842,0.48539880865901497,0.6777493606138107,0.3465259454705365,0.6097560975609756,1,25.650380131779013,Playoff Team,N
PHI,1993,0.7751378871446755,0.4550520604194163,0.7144886363636364,0.3375796178343949,0.3048780487804878,0,27.24211057813683,Non-Playoff Team,N
PHO,1993,1.0496750232126277,0.4843220338983051,0.727509778357236,0.33013435700575816,0.6829268292682927,2,28.63532098452169,Playoff Team,N
POR,1993,0.9885386819484241,0.4538844755621381,0.743322203672788,0.35324675324675325,0.573170731707317,2,28.868654597089105,Playoff Team,N
SAC,1993,0.9887914230019493,0.45239789383805323,0.731239092495637,0.35253772290809327,0.34146341463414637,1,26.676841305998483,Non-Playoff Team,N
SAS,1993,1.071791972866026,0.4751794258373206,0.7424453742445374,0.3487394957983193,0.6707317073170732,1,28.8732052578362,Playoff Team,N
SEA,1993,1.168141592920354,0.4836980147804666,0.7451558550968829,0.33518005540166207,0.7682926829268293,2,27.880233147491133,Playoff Team,N
UTA,1993,1.206533776301218,0.47659384752563533,0.7402269861286255,0.32021466905187834,0.6463414634146342,2,29.326727181038827,Playoff Team,N
WA1,1993,0.8627543776620918,0.46806328743041314,0.7483811285846439,0.2970430107526882,0.2926829268292683,0,25.546561786348644,Non-Playoff Team,N
ATL,1994,1.0138488170802078,0.4470059880239521,0.7238193018480493,0.3411392405063291,0.5121951219512195,0,28.230571644422056,Playoff Team,N
BOS,1994,0.8919459729864933,0.46429093033445307,0.7530864197530864,0.3678861788617886,0.4268292682926829,0,27.097147185054276,Playoff Team,N
CHA,1994,1.0916754478398314,0.4739049394221808,0.777179236043095,0.397444996451384,0.6097560975609756,2,27.704367583943448,Playoff Team,N
CHI,1994,1.1500291885580853,0.47555886736214603,0.7263922518159807,0.37352445193929174,0.573170731707317,1,27.976198880540565,Playoff Team,N
CLE,1994,0.9227373068432672,0.44060751398880893,0.760343087790111,0.38528557599225555,0.524390243902439,1,28.067787255393878,Playoff Team,N
DAL,1994,0.9748869914615771,0.43952601470988834,0.7339366515837104,0.32166666666666666,0.43902439024390244,0,24.28399397892624,Non-Playoff Team,N
DEN,1994,1.0291479820627802,0.4794923386472682,0.737527114967462,0.35572782084409993,0.5,1,26.51951951951952,Playoff Team,N
DET,1994,0.9299552906110283,0.46132971506105835,0.7413704276146317,0.3538681948424069,0.34146341463414637,2,26.855701976685246,Non-Playoff Team,N
GSW,1994,0.8601279317697228,0.46806343663611233,0.704384133611691,0.3408239700374532,0.3170731707317073,1,26.02064807837227,Non-Playoff Team,N
HOU,1994,1.0618556701030928,0.4801641586867305,0.7488965179009318,0.3676721684689812,0.573170731707317,1,28.37725705011158,Champion,Y
IND,1994,1.0404656319290466,0.4774327784891165,0.7514644351464436,0.37969543147208124,0.6341463414634146,1,28.688978766430743,Playoff Team,N
LAC,1994,0.9415753781950965,0.4442508710801394,0.70995670995671,0.3149381541389153,0.2073170731707317,0,24.873390342052318,Non-Playoff Team,N
LAL,1994,0.9432591920108943,0.4633182844243792,0.73503861003861,0.352112676056338,0.5853658536585366,1,25.898116051243402,Playoff Team,N
MIA,1994,0.9564516129032258,0.4666073018699911,0.7355836849507735,0.3688663282571912,0.3902439024390244,0,27.091694016662455,Non-Playoff Team,N
MIL,1994,0.8259629101283881,0.4588521105375038,0.7118193891102258,0.36619718309859156,0.4146341463414634,1,25.29942080080584,Non-Playoff Team,N
MIN,1994,0.860318994683422,0.4489467760090047,0.7745222929936306,0.31299212598425197,0.25609756097560976,0,25.34388270980789,Non-Playoff Team,N
NJN,1994,1.031763417305586,0.43618284357376075,0.7592190889370932,0.3191981495759445,0.36585365853658536,0,27.708510393935914,Non-Playoff Team,N
NYK,1994,1.2973484848484849,0.4668439161714107,0.7341532639545885,0.367911479944675,0.6707317073170732,1,29.42168857431749,Playoff Team,N
ORL,1994,1.148539778449144,0.501521959704305,0.6685598377281947,0.37039660056657225,0.6951219512195121,2,26.47335674862017,Playoff Team,N
PHI,1994,0.786144578313253,0.44838072069332524,0.7374117647058823,0.37927350427350426,0.2926829268292683,1,24.96702686325995,Non-Playoff Team,N
PHO,1994,1.022801302931596,0.4816994402181714,0.7555272108843537,0.3686868686868687,0.7195121951219512,2,29.150781643973772,Playoff Team,N
POR,1994,1.0318613750698715,0.4509391645640594,0.6973094170403588,0.36492890995260663,0.5365853658536586,0,29.464782096584212,Playoff Team,N
SAC,1994,1.0021978021978022,0.4680488937026149,0.7108329736728528,0.34585741811175336,0.47560975609756095,1,26.384134978594812,Non-Playoff Team,N
SAS,1994,1.021831735889244,0.48392403170330495,0.738238841978287,0.3747841105354059,0.7560975609756098,1,28.997078821455545,Playoff Team,N
SEA,1994,1.1438615467820443,0.4910250704643228,0.7581903276131046,0.37624521072796935,0.6951219512195121,3,28.50781643973777,Playoff Team,N
UTA,1994,1.316987740805604,0.5115948887837198,0.7809101892871526,0.3757802746566791,0.7317073170731707,2,29.561830131445905,Playoff Team,N
WA1,1994,0.892802450229709,0.46035657341643715,0.7237953303527074,0.3425632911392405,0.25609756097560976,0,24.419592042306725,Non-Playoff Team,N
ATL,1995,0.8739815317762086,0.44786196549137286,0.7569582504970179,0.354858934169279,0.5609756097560976,0,28.13416117587431,Playoff Team,N
BOS,1995,0.9352818371607515,0.4556323825986747,0.7136602451838879,0.370956641431521,0.4024390243902439,0,26.19653353428787,Non-Playoff Team,N
CHA,1995,0.9306979014153246,0.4696282864913871,0.7697026899480888,0.38421052631578945,0.5,1,27.729476861166997,Non-Playoff Team,N
CHI,1995,1.2770100502512562,0.4778003482298317,0.7460079840319361,0.4032616753150482,0.8780487804878049,2,29.757982767359348,Champion,Y
CLE,1995,1.0,0.46032010670223406,0.7633802816901408,0.37673830594184576,0.573170731707317,1,27.22955118507312,Playoff Team,N
DAL,1995,0.9671385237613751,0.4204010227425649,0.7220253164556962,0.36047081902893574,0.3170731707317073,1,25.106071249372803,Non-Playoff Team,N
DEN,1995,0.9872,0.45080366531470634,0.742751955821445,0.34581881533101044,0.4268292682926829,1,26.65592536560767,Non-Playoff Team,N
DET,1995,0.9311740890688259,0.45900032669062396,0.7511332728921124,0.40370370370370373,0.5609756097560976,1,26.77892082702975,Playoff Team,N
GSW,1995,0.9003813155386082,0.45611940298507464,0.7585470085470085,0.37281067556296915,0.43902439024390244,0,26.956466717286766,Non-Playoff Team,N
HOU,1995,1.0190231362467865,0.4636938836999096,0.7649572649572649,0.36172629187961386,0.5853658536585366,2,28.89280484726079,Playoff Team,N
IND,1995,1.1106604866743917,0.48009669621273166,0.7545529801324503,0.37307297019527236,0.6341463414634146,1,28.952967525195966,Playoff Team,N
LAC,1995,1.008443908323281,0.47234814143245696,0.7016129032258065,0.37045123726346435,0.35365853658536583,0,25.193157627977705,Non-Playoff Team,N
LAL,1995,1.036889332003988,0.4795705338502833,0.7462176671547096,0.35125184094256257,0.6463414634146342,0,27.073780487804875,Playoff Team,N
MIA,1995,1.0650455927051672,0.4571518588531821,0.7101051668952904,0.3786008230452675,0.5121951219512195,1,27.44009100101112,Playoff Team,N
MIL,1995,0.904639175257732,0.4674884437596302,0.7377220480668757,0.3380681818181818,0.3048780487804878,1,27.32747085656361,Non-Playoff Team,N
MIN,1995,0.9496439471007121,0.45887980249961424,0.7765773552290406,0.32555425904317387,0.3170731707317073,0,26.38427704752275,Non-Playoff Team,N
NJN,1995,0.9339019189765458,0.4268148148148148,0.7450980392156863,0.3351206434316354,0.36585365853658536,0,27.69692860932618,Non-Playoff Team,N
NYK,1995,1.0903650508677438,0.4705421497963021,0.7574206755373593,0.377431906614786,0.573170731707317,1,30.3451336359052,Playoff Team,N
ORL,1995,1.1128945960406635,0.4823795180722892,0.6913082437275986,0.3781155015197568,0.7317073170731707,2,27.536590279526564,Playoff Team,N
